# Node-ID	solution type	event type	new arrangement at node	arrangement at parental node
9	exact solution	fusion	PF01239 PF07711 PF14580	PF01239 PF07711 + PF14580
9	exact solution	fusion	PF01352 PF00096 PF13894 PF13912 PF00096	PF01352 PF00096 PF13894 + PF13912 PF00096
9	exact solution	fusion	PF01352 PF09514 PF00096	PF01352 PF09514 + PF00096
9	exact solution	fusion	PF01352 PF09514 PF00856	PF01352 PF09514 + PF00856
9	exact solution	fusion	PF01352 PF13912 PF00096 PF13912 PF00096	PF01352 PF13912 PF00096 + PF13912 PF00096
9	exact solution	fusion	PF01390 PF00057 PF00089	PF01390 + PF00057 PF00089
9	exact solution	fusion	PF01462 PF13855 PF00001	PF01462 PF13855 + PF00001
9	exact solution	fusion	PF01462 PF13855 PF13306 PF13855	PF01462 PF13855 + PF13306 PF13855
9	exact solution	fusion	PF02023 PF01352 PF13894 PF00096	PF02023 PF01352 + PF13894 PF00096
9	exact solution	fusion	PF02204 PF12796 PF00023 PF12796	PF02204 + PF12796 PF00023 PF12796
9	exact solution	fusion	PF02759 PF00787	PF02759 + PF00787
9	exact solution	fusion	PF03351 PF03188	PF03351 + PF03188
9	exact solution	fusion	PF03921 PF13927	PF03921 + PF13927
9	exact solution	fusion	PF05018 PF00400	PF05018 + PF00400
9	exact solution	fusion	PF05729 PF13553 PF00619	PF05729 + PF13553 PF00619
9	exact solution	fusion	PF05983 PF07686	PF05983 + PF07686
9	exact solution	fusion	PF06325 PF10294	PF06325 + PF10294
9	exact solution	fusion	PF07145 PF00009 PF03144 PF03143	PF07145 + PF00009 PF03144 PF03143
9	exact solution	fusion	PF07525 PF01167	PF07525 + PF01167
9	exact solution	fusion	PF07546 PF07645	PF07546 + PF07645
9	exact solution	fusion	PF07654 PF00047	PF07654 + PF00047
9	exact solution	fusion	PF07686 PF13927 PF00047	PF07686 PF13927 + PF00047
9	exact solution	fusion	PF07690 PF00083	PF07690 + PF00083
9	exact solution	fusion	PF07803 PF00822	PF07803 + PF00822
9	exact solution	fusion	PF08043 PF00412	PF08043 + PF00412
9	exact solution	fusion	PF08953 PF00400 PF16300 PF08953 PF00400 PF16300	PF08953 PF00400 PF16300 + PF08953 PF00400 PF16300
9	exact solution	fusion	PF09727 PF12796 PF00023	PF09727 + PF12796 PF00023
9	exact solution	fusion	PF12796 PF00023 PF12796 PF13637 PF00791	PF12796 PF00023 PF12796 PF13637 + PF00791
9	exact solution	fusion	PF12796 PF00023 PF13181	PF12796 PF00023 + PF13181
9	exact solution	fusion	PF12796 PF00632	PF12796 + PF00632
9	exact solution	fusion	PF12796 PF02205	PF12796 + PF02205
9	exact solution	fusion	PF12796 PF13637 PF00520	PF12796 PF13637 + PF00520
9	exact solution	fusion	PF12796 PF13637 PF07525	PF12796 PF13637 + PF07525
9	exact solution	fusion	PF13432 PF07719	PF13432 + PF07719
9	exact solution	fusion	PF13669 PF00903	PF13669 + PF00903
9	exact solution	fusion	PF13837 PF01259 PF00731	PF13837 + PF01259 PF00731
9	exact solution	fusion	PF13855 PF00560 PF01582	PF13855 PF00560 + PF01582
9	exact solution	fusion	PF13855 PF00612	PF13855 + PF00612
9	exact solution	fusion	PF13855 PF02389	PF13855 + PF02389
9	exact solution	fusion	PF13857 PF07525	PF13857 + PF07525
9	exact solution	fusion	PF13857 PF12796 PF07647 PF00536 PF00640	PF13857 + PF12796 PF07647 PF00536 PF00640
9	exact solution	fusion	PF13873 PF14523 PF05739	PF13873 + PF14523 PF05739
9	exact solution	fusion	PF13895 PF13927 PF13895 PF00530	PF13895 PF13927 PF13895 + PF00530
9	exact solution	fusion	PF13927 PF09240	PF13927 + PF09240
9	exact solution	fusion	PF14604 PF00620	PF14604 + PF00620
9	exact solution	fusion	PF15227 PF00643 PF13445 PF00643 PF00622	PF15227 PF00643 + PF13445 PF00643 PF00622
9	exact solution	single domain emergence	PF01359	
9	exact solution	single domain emergence	PF05242	
9	exact solution	single domain emergence	PF07298	
9	exact solution	single domain emergence	PF09252	
9	exact solution	single domain emergence	PF15195	
9	exact solution	single domain emergence	PF15709	
9	exact solution	single domain emergence	PF15732	
9	exact solution	single domain emergence	PF15856	
9	exact solution	single domain emergence	PF15875	
9	exact solution	single domain emergence	PF16913	
9	exact solution	single domain loss		PF02083
9	exact solution	single domain loss		PF03283
9	exact solution	single domain loss		PF03671
9	exact solution	single domain loss		PF04418
9	exact solution	single domain loss		PF04691
9	exact solution	single domain loss		PF05064
9	exact solution	single domain loss		PF05162
9	exact solution	single domain loss		PF05366
9	exact solution	single domain loss		PF05486
9	exact solution	single domain loss		PF07896
9	exact solution	single domain loss		PF09341
9	exact solution	single domain loss		PF09596
9	exact solution	single domain loss		PF10479
9	exact solution	single domain loss		PF11822
9	exact solution	single domain loss		PF11911
9	exact solution	single domain loss		PF13673
9	exact solution	single domain loss		PF13975
9	exact solution	single domain loss		PF15018
9	exact solution	single domain loss		PF15125
9	exact solution	single domain loss		PF15786
9	exact solution	single domain loss		PF17054
9	exact solution	terminal emergence	PF05706 PF00782	 PF00782
9	exact solution	terminal emergence	PF07686 PF09291	PF07686 
9	exact solution	terminal emergence	PF08279 PF01409	 PF01409
9	exact solution	terminal emergence	PF16208 PF00038 PF16210	PF16208 PF00038 
9	exact solution	terminal loss	PF00056	PF00056 PF02866
9	exact solution	terminal loss	PF00078	PF12009 PF00078
9	exact solution	terminal loss	PF00081	PF00081 PF02777
9	exact solution	terminal loss	PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084	PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084
9	exact solution	terminal loss	PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084	PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084 PF00431 PF00084
9	exact solution	terminal loss	PF00092 PF05587	PF00092 PF05587 PF05586
9	exact solution	terminal loss	PF00113	PF03952 PF00113
9	exact solution	terminal loss	PF00211 PF06327 PF00211	PF16214 PF00211 PF06327 PF00211
9	exact solution	terminal loss	PF00373 PF09380 PF08736 PF00595 PF00102	PF09379 PF00373 PF09380 PF08736 PF00595 PF00102
9	exact solution	terminal loss	PF00373 PF09380 PF08736 PF04382 PF05902	PF09379 PF00373 PF09380 PF08736 PF04382 PF05902
9	exact solution	terminal loss	PF00388	PF00388 PF00017 PF00018 PF00387 PF00168
9	exact solution	terminal loss	PF00431 PF14670 PF00431	PF00431 PF14670 PF00431 PF00084 PF00089
9	exact solution	terminal loss	PF00595 PF10600 PF00595 PF00018 PF00625	PF10608 PF00595 PF10600 PF00595 PF00018 PF00625
9	exact solution	terminal loss	PF00645 PF04675 PF01068 PF04679	PF00645 PF04675 PF01068 PF04679 PF16759
9	exact solution	terminal loss	PF00757 PF01030 PF14843 PF07714	PF01030 PF00757 PF01030 PF14843 PF07714
9	exact solution	terminal loss	PF00891	PF02545 PF16864 PF00891
9	exact solution	terminal loss	PF01421 PF00200 PF08516	PF01562 PF01421 PF00200 PF08516
9	exact solution	terminal loss	PF01530 PF08474	PF01530 PF08474 PF01530
9	exact solution	terminal loss	PF01583	PF01583 PF14306 PF01747
9	exact solution	terminal loss	PF02191 PF02793 PF16489 PF01825 PF00002 PF02354	PF02140 PF02191 PF02793 PF16489 PF01825 PF00002 PF02354
9	exact solution	terminal loss	PF02194 PF00615	PF02194 PF00615 PF00787 PF08628
9	exact solution	terminal loss	PF02668	PF06155 PF02668
9	exact solution	terminal loss	PF02770 PF01756	PF14749 PF02770 PF01756
9	exact solution	terminal loss	PF02934	PF02934 PF02637
9	exact solution	terminal loss	PF03099 PF02237	PF09825 PF03099 PF02237
9	exact solution	terminal loss	PF03165 PF00859	PF10524 PF03165 PF00859
9	exact solution	terminal loss	PF03439 PF00467	PF11942 PF03439 PF00467
9	exact solution	terminal loss	PF03453 PF00994 PF03454	PF00994 PF03453 PF00994 PF03454
9	exact solution	terminal loss	PF04218 PF03221	PF04218 PF03221 PF03184
9	exact solution	terminal loss	PF04675 PF01068 PF04679 PF16589 PF11411	PF04675 PF01068 PF04679 PF16589 PF11411 PF00533
9	exact solution	terminal loss	PF06650 PF16909 PF09333	PF12624 PF16908 PF16910 PF06650 PF16909 PF09333
9	exact solution	terminal loss	PF07557	PF07558 PF07557
9	exact solution	terminal loss	PF07699 PF00041 PF14575 PF07714 PF00536	PF01404 PF07699 PF00041 PF14575 PF07714 PF00536
9	exact solution	terminal loss	PF07703 PF00207 PF10569 PF07678 PF07677	PF01835 PF07703 PF00207 PF10569 PF07678 PF07677
9	exact solution	terminal loss	PF08385 PF08393	PF08385 PF08393 PF12774 PF07728 PF12775 PF12780 PF12777 PF12781 PF03028
9	exact solution	terminal loss	PF08519	PF00533 PF00004 PF08519
9	exact solution	terminal loss	PF09127	PF01433 PF09127
9	exact solution	terminal loss	PF10491	PF10491 PF10492
9	exact solution	terminal loss	PF12885	PF12885 PF12886
9	exact solution	terminal loss	PF13369	PF13369 PF08755
9	exact solution	terminal loss	PF13476	PF13476 PF04423 PF13558
9	exact solution	terminal loss	PF13688 PF00200 PF16698	PF01562 PF13688 PF00200 PF16698
9	exact solution	terminal loss	PF13855 PF16920 PF07679 PF07714	PF01462 PF13855 PF16920 PF07679 PF07714
9	exact solution	terminal loss	PF14047	PF14049 PF14047
9	exact solution	terminal loss	PF14484 PF05729 PF13516	PF02758 PF14484 PF05729 PF13516
9	exact solution	terminal loss	PF14513 PF13499 PF00130 PF00781	PF14513 PF13499 PF00130 PF00781 PF00609
9	exact solution	terminal loss	PF15787 PF06469 PF14844 PF02138	PF13385 PF15787 PF06469 PF14844 PF02138
9	exact solution	terminal loss	PF16182	PF16182 PF02209
9	exact solution	terminal loss	PF16282	PF16282 PF05499
9	exact solution	terminal loss	PF16471	PF09744 PF16471
9	exact solution	terminal loss	PF17125 PF01189	PF17125 PF01189 PF08062
9	non-ambiguous solution	fission	PF00754 | PF02210 PF00008 PF02210	PF00754 PF02210 PF00008 PF02210
9	non-ambiguous solution	fission	PF01403 PF01437 | PF01833 PF08337	PF01403 PF01437 PF01833 PF08337
9	non-ambiguous solution	fission	PF01403 | PF01833 PF08337	PF01403 PF01833 PF08337
9	non-ambiguous solution	fission	PF01437 | PF01833 PF08337	PF01437 PF01833 PF08337
9	non-ambiguous solution	fission	PF01754 | PF01428	PF01754 PF01428
9	non-ambiguous solution	fission	PF01754 | PF02204	PF01754 PF02204
9	non-ambiguous solution	fission	PF02210 PF00008 PF02210 | PF01034	PF02210 PF00008 PF02210 PF01034
9	non-ambiguous solution	fission	PF02338 | PF01754	PF02338 PF01754
9	non-ambiguous solution	fission	PF07815 | PF00018	PF07815 PF00018
9	non-ambiguous solution	fission	PF07815 | PF14604	PF07815 PF14604
9	non-ambiguous solution	fusion	PF00008 PF12661 PF00008 PF12661 PF00008	PF00008 PF12661 + PF00008 PF12661 PF00008
9	non-ambiguous solution	fusion	PF00008 PF12661 PF00008 PF12661 PF00008	PF00008 PF12661 PF00008 + PF12661 PF00008
9	non-ambiguous solution	fusion	PF00096 PF13465 PF00096 PF13912 PF00096	PF00096 PF13465 + PF00096 PF13912 PF00096
9	non-ambiguous solution	fusion	PF00096 PF13465 PF00096 PF13912 PF00096	PF00096 PF13465 PF00096 + PF13912 PF00096
9	non-ambiguous solution	fusion	PF00096 PF13912 PF00096 PF13894 PF00096	PF00096 PF13912 + PF00096 PF13894 PF00096
9	non-ambiguous solution	fusion	PF00096 PF13912 PF00096 PF13894 PF00096	PF00096 PF13912 PF00096 + PF13894 PF00096
9	non-ambiguous solution	fusion	PF00651 PF00096 PF13912 PF00096 PF13912 PF00096	PF00651 + PF00096 PF13912 PF00096 PF13912 PF00096
9	non-ambiguous solution	fusion	PF00651 PF00096 PF13912 PF00096 PF13912 PF00096	PF00651 PF00096 PF13912 + PF00096 PF13912 PF00096
9	non-ambiguous solution	fusion	PF00651 PF00096 PF13912 PF00096 PF13912 PF00096	PF00651 PF00096 PF13912 PF00096 + PF13912 PF00096
9	non-ambiguous solution	fusion	PF01352 PF00096 PF13912 PF00096 PF12874 PF00096	PF01352 PF00096 PF13912 + PF00096 PF12874 PF00096
9	non-ambiguous solution	fusion	PF01352 PF00096 PF13912 PF00096 PF12874 PF00096	PF01352 PF00096 PF13912 PF00096 + PF12874 PF00096
9	non-ambiguous solution	fusion	PF01352 PF00096 PF13912 PF00096 PF13912 PF00096 PF13912	PF01352 PF00096 PF13912 + PF00096 PF13912 PF00096 PF13912
9	non-ambiguous solution	fusion	PF01352 PF00096 PF13912 PF00096 PF13912 PF00096 PF13912	PF01352 PF00096 PF13912 PF00096 PF13912 + PF00096 PF13912
9	non-ambiguous solution	fusion	PF01352 PF00096 PF13912 PF00096 PF13912 PF00096 PF13912 PF00096	PF01352 + PF00096 PF13912 PF00096 PF13912 PF00096 PF13912 PF00096
9	non-ambiguous solution	fusion	PF01352 PF00096 PF13912 PF00096 PF13912 PF00096 PF13912 PF00096	PF01352 PF00096 PF13912 + PF00096 PF13912 PF00096 PF13912 PF00096
9	non-ambiguous solution	fusion	PF01352 PF00096 PF13912 PF00096 PF13912 PF00096 PF13912 PF00096	PF01352 PF00096 PF13912 PF00096 PF13912 + PF00096 PF13912 PF00096
9	non-ambiguous solution	fusion	PF01352 PF00096 PF13912 PF00096 PF13912 PF00096 PF13912 PF00096	PF01352 PF00096 PF13912 PF00096 PF13912 PF00096 + PF13912 PF00096
9	non-ambiguous solution	fusion	PF02023 PF01352 PF00096 PF13912 PF00096	PF02023 + PF01352 PF00096 PF13912 PF00096
9	non-ambiguous solution	fusion	PF02023 PF01352 PF00096 PF13912 PF00096	PF02023 PF01352 + PF00096 PF13912 PF00096
9	non-ambiguous solution	fusion	PF02023 PF01352 PF00096 PF13912 PF00096	PF02023 PF01352 PF00096 + PF13912 PF00096
9	non-ambiguous solution	fusion	PF12796 PF00023 PF12796 PF07525	PF12796 + PF00023 PF12796 PF07525
9	non-ambiguous solution	fusion	PF12796 PF00023 PF12796 PF07525	PF12796 PF00023 + PF12796 PF07525
9	non-ambiguous solution	fusion	PF12796 PF00023 PF12796 PF07525	PF12796 PF00023 PF12796 + PF07525
9	non-ambiguous solution	fusion	PF13432 PF13181 PF13432 PF13181	PF13432 + PF13181 PF13432 PF13181
9	non-ambiguous solution	fusion	PF13432 PF13181 PF13432 PF13181	PF13432 PF13181 + PF13432 PF13181
9	non-ambiguous solution	fusion	PF13445 PF00643 PF00041 PF00622	PF13445 PF00643 + PF00041 PF00622
9	non-ambiguous solution	fusion	PF13445 PF00643 PF00041 PF00622	PF13445 PF00643 PF00041 + PF00622
9	non-ambiguous solution	fusion	PF13499 PF13202 PF13833	PF13499 + PF13202 PF13833
9	non-ambiguous solution	fusion	PF13499 PF13202 PF13833	PF13499 PF13202 + PF13833
9	non-ambiguous solution	fusion	PF13895 PF13927 PF01582	PF13895 + PF13927 PF01582
9	non-ambiguous solution	fusion	PF13895 PF13927 PF01582	PF13895 PF13927 + PF01582
9	non-ambiguous solution	terminal loss	PF00094 PF08742	PF00094 PF08742 PF00094 PF08742 PF01826 PF00094 PF08742 PF05270 PF00094 PF08742 PF01826
9	non-ambiguous solution	terminal loss	PF00094 PF08742	PF00094 PF08742 PF01826 PF00094 PF08742 PF01826 PF00094 PF08742
9	non-ambiguous solution	terminal loss	PF00094 PF08742	PF00094 PF08742 PF01826 PF00094 PF08742 PF01826 PF00094 PF08742 PF01826 PF16164 PF00092 PF00094 PF08742 PF01826 PF00093
9	non-ambiguous solution	terminal loss	PF00350 PF01031	PF00350 PF01031 PF00169 PF02212
9	non-ambiguous solution	terminal loss	PF00350 PF01031	PF00350 PF01031 PF02212
9	non-ambiguous solution	terminal loss	PF00664	PF00664 PF00005
9	non-ambiguous solution	terminal loss	PF00664	PF00664 PF00005 PF00664
9	non-ambiguous solution	terminal loss	PF00664	PF00664 PF00005 PF00664 PF00005
9	non-ambiguous solution	terminal loss	PF00664	PF00664 PF00005 PF14396 PF00664 PF00005
9	non-ambiguous solution	terminal loss	PF01404 PF00041	PF01404 PF00041 PF14575 PF07714 PF00536
9	non-ambiguous solution	terminal loss	PF01404 PF00041	PF01404 PF00041 PF14575 PF07714 PF07647
9	non-ambiguous solution	terminal loss	PF02208	PF02208 PF00018 PF14604
9	non-ambiguous solution	terminal loss	PF02208	PF02208 PF07653 PF00018 PF14604
9	non-ambiguous solution	terminal loss	PF02208	PF02208 PF14604 PF00018 PF14604
9	non-ambiguous solution	terminal loss	PF02780	PF00456 PF02779 PF02780
9	non-ambiguous solution	terminal loss	PF02780	PF02779 PF02780
9	non-ambiguous solution	terminal loss	PF02865 PF01017	PF02865 PF01017 PF02864 PF00017
9	non-ambiguous solution	terminal loss	PF02865 PF01017	PF02865 PF01017 PF02864 PF00017 PF12162
9	non-ambiguous solution	terminal loss	PF02865 PF01017	PF02865 PF01017 PF02864 PF00017 PF12188
9	non-ambiguous solution	terminal loss	PF02865 PF01017	PF02865 PF01017 PF02864 PF00017 PF14596
9	non-ambiguous solution	terminal loss	PF03143	PF00009 PF03144 PF03143
9	non-ambiguous solution	terminal loss	PF03143	PF08938 PF00009 PF03143
9	non-ambiguous solution	terminal loss	PF04851	PF04851 PF00271 PF11648
9	non-ambiguous solution	terminal loss	PF04851	PF04851 PF00271 PF16783 PF02732
9	non-ambiguous solution	terminal loss	PF07679 PF00041 PF00069 PF07679	PF07679 PF09042 PF07679 PF02818 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF07679 PF00041 PF00069 PF07679
9	non-ambiguous solution	terminal loss	PF07679 PF00041 PF00069 PF07679	PF07679 PF16620 PF07679 PF00041 PF00069 PF07679
9	non-ambiguous solution	terminal loss	PF08441	PF00092 PF01839 PF08441
9	non-ambiguous solution	terminal loss	PF08441	PF01839 PF08441
9	non-ambiguous solution	terminal loss	PF12780 PF12777 PF12781 PF03028	PF08385 PF08393 PF12774 PF07728 PF12775 PF12780 PF12777 PF12781 PF03028
9	non-ambiguous solution	terminal loss	PF12780 PF12777 PF12781 PF03028	PF08393 PF12774 PF07728 PF12775 PF12780 PF12777 PF12781 PF03028
9	non-ambiguous solution	terminal loss	PF12780 PF12777 PF12781 PF03028	PF08393 PF12774 PF12775 PF12780 PF12777 PF12781 PF03028
9	non-ambiguous solution	terminal loss	PF13360	PF00501 PF00550 PF13360
9	non-ambiguous solution	terminal loss	PF13360	PF13360 PF07774
